id,source,text
127,visible:span[dir='auto'],東吳政治為什麼剩我沒被海巡到
140,visible:span[dir='auto'],"有人知道東吳選外文可以上下學期選同個語言不同課嗎 因為我不想再上早八日文了 謝謝
東吳大學
1
/
2"
142,visible:span[dir='auto'],"如果你是東吳化學新鮮人一定要聯絡我們！
有許多第一手的消息需要跟你分享與聯繫～
新生群會回覆你大部分的疑難雜症哦哦哦！"
143,visible:span[dir='auto'],"這禮拜要去面試
東吳經濟跟輔仁統資
想問問學長姐們有沒有之前面試會問的問題😭"
145,visible:span[dir='auto'],東吳法面試會問什麼呀我緊張到不行
150,visible:span[dir='auto'],有東吳社會學的學長姐嗎。我好想知道都在學什麼 還有環境跟系上都是怎樣的
151,visible:span[dir='auto'],聽說今天繁星放榜！有沒有上東吳的朋朋！
153,visible:span[dir='auto'],"愛東吳 上課都沒這麼頻繁去學校
1
/
2"
155,visible:span[dir='auto'],想問問大家東吳法律跟中正財法要怎麼選擇 困擾一陣子了😖 本身是南部人 校園環境對自己來說是一個很重要的考量 就環境來說的話偏向中正 校園大以外也滿喜歡鄉村生活的感覺 反過來說就覺得東吳城中校區比較不太像一般大學校園 另外選擇中正也較不用擔心住宿跟開銷的問題 但東吳法律又是很知名的法律系 資源以及地理位置相當優異 我自己也並不是很自律的人 也許競爭力強的環境比較適合我 覺得很難割捨…
156,visible:span[dir='auto'],東吳到底在下什麼雨
161,visible:span[dir='auto'],"發瘋
在上東吳推廣部的日文課
老師上課講到手機的名稱回顧史（？
結果有一個妹妹竟然不知道「行動電話」這個名稱，
這個實在是讓我太意外了
1
/
2"
163,visible:span[dir='auto'],東吳經濟 輔仁會計 中正社福 選哪個？
167,visible:span[dir='auto'],想問各位繁星上東吳的有人接到電話嗎！看到好多其他學校的都有接到電話 然後我昨天有一通未接來電不知道是不是🥲
170,visible:span[dir='auto'],"第二年當個申工人了，還是覺得這份工作很好玩，可以跟很多很有想法跟憧憬的準大學生們聊天！
看到他們就會想起自己當初也是懷抱著一顆期待的心地踏進東吳來面試（但現在熱情可能已經被消磨一大半了哈⋯⋯）到現在也都還記得那天講解規則跟在外面跟我聊天的人是誰😆"
174,visible:span[dir='auto'],為什麼那麼緊張😭還要緊張到18號…… 我繁星46%要繁東吳歷史系是不是太渺茫了……但我真的好希望能繁上 我真的好想上東吳的歷史系😭😭😭
181,visible:span[dir='auto'],"我覺得乾脆把557改成什麼三四五六節公車
然後一次把學生塞好塞滿載到東吳
反正就是好多艘運奴船跟一艘大運奴船的差別而已
1
/
2"
184,visible:span[dir='auto'],"哭了 明天要面試東吳政治
有沒有今天面完的 或是學長姐可以給點建議
好緊張👉👈我只填了東吳政治⋯⋯⋯⋯"
187,visible:span[dir='auto'],"阿焦又來ㄌ
最後一個面試東吳社工怎麼會那麼緊張
嗎呀我快不行ㄌ
1
/
2"
192,visible:span[dir='auto'],"今天是國際研修課程學生們的報到日 剛好碰上東吳轉學考
看著學生跟陪考的家長們
讓我想起三年前轉進東吳的我
一眨眼 也在6月畢業了呢
轉學考的路真的很不容易
尤其我又重考一年 我那一年完全失去了出門的動力 也不想跟朋友聚餐 因為覺得很不好意思
我那一年整個人大變性變得超宅
想跟各位轉學考戰士說聲辛苦了 🥺 我是文藻五專畢業轉東吳國貿 如果有一樣是五專的學弟妹想問經驗的話 可以問我呦 (不知道能不能幫到忙就是)
人生最青春的時候就獻給這兩間學校了 大學生活真的落幕了🥹"
196,visible:span[dir='auto'],"如果你們不想要系會時間擋在那裡
歡迎來到東吳資料科學系（？）
選課排課無負擔"
