id,source,text
129,visible:span[dir='auto'],"脆上看到好多上東吳的
有東吳二類的同溫層嗎🥹🥹"
130,visible:span[dir='auto'],"東吳日文正取10 企管正取45
爽！"
131,visible:span[dir='auto'],"東吳經濟你真的對我很差😭
從備取80變成備取109
我一直在哭
1
/
2"
132,visible:span[dir='auto'],"誰能想到這次東吳社工考社會住宅反正我沒想到
1
/
2"
133,visible:span[dir='auto'],東吳法律系的同學們請多指教🤚🏻
134,visible:span[dir='auto'],我要進東吳我要進東吳😭
135,visible:span[dir='auto'],"重考第三年 我依舊選擇東吳政治
尤其是沒有張書衫的東吳政治
東吳政治
1
/
2"
136,visible:span[dir='auto'],"東吳政治我把你排第一志願了
所以可以讓我上嗎😭"
137,visible:span[dir='auto'],"東吳企管祝各位都錄取喔…！
同學們面試加油 明天見！！✨🍀
1
/
2"
138,visible:span[dir='auto'],來東吳才知道我寧願測仰臥起坐也不要測捲腹 我寧願測100也不要折返跑
139,visible:span[dir='auto'],"東吳德文正取
1
/
2"
140,visible:span[dir='auto'],"有人知道東吳選外文可以上下學期選同個語言不同課嗎 因為我不想再上早八日文了 謝謝
東吳大學
1
/
2"
141,visible:span[dir='auto'],我發現我學測上得了東吳政治超好笑，浪費時間特選了超搞笑
142,visible:span[dir='auto'],"如果你是東吳化學新鮮人一定要聯絡我們！
有許多第一手的消息需要跟你分享與聯繫～
新生群會回覆你大部分的疑難雜症哦哦哦！"
143,visible:span[dir='auto'],"這禮拜要去面試
東吳經濟跟輔仁統資
想問問學長姐們有沒有之前面試會問的問題😭"
144,visible:span[dir='auto'],有一樣是東吳法律的嗎 我是轉學新生 在這邊都沒有認識的人😔 想找可以一起讀書 中堂一起吃飯的朋友！如果有想一起讀書 吃飯的可以加我ig🥲
145,visible:span[dir='auto'],東吳法面試會問什麼呀我緊張到不行
146,visible:span[dir='auto'],"求放過 每次從東吳停車場走到r棟 想上學的心已歸零
1
/
2"
147,visible:span[dir='auto'],"看到很多學弟妹在問要不要讀東吳
東吳很棒！只是學費很貴
我現在還沒繳完 靠背"
148,visible:span[dir='auto'],沒想到都畢業了還要來東吳再撐一個禮拜的地獄期末週
149,visible:span[dir='auto'],"繁星47%上東吳中文根本奇跡
感謝老天🙏
1
/
2"
150,visible:span[dir='auto'],有東吳社會學的學長姐嗎。我好想知道都在學什麼 還有環境跟系上都是怎樣的
151,visible:span[dir='auto'],聽說今天繁星放榜！有沒有上東吳的朋朋！
152,visible:span[dir='auto'],東吳國貿也變太高了吧原本以為22可以上 結果今年24🤡
153,visible:span[dir='auto'],"愛東吳 上課都沒這麼頻繁去學校
1
/
2"
154,visible:span[dir='auto'],"應該要去考分科了
東吳或北大會計
但如果上了北大會計
我爸說不要想一月重考了。
東吳課業我應該沒辦法同時顧兩邊
所以我這輩子沒台大了
幹我就這樣。"
155,visible:span[dir='auto'],想問問大家東吳法律跟中正財法要怎麼選擇 困擾一陣子了😖 本身是南部人 校園環境對自己來說是一個很重要的考量 就環境來說的話偏向中正 校園大以外也滿喜歡鄉村生活的感覺 反過來說就覺得東吳城中校區比較不太像一般大學校園 另外選擇中正也較不用擔心住宿跟開銷的問題 但東吳法律又是很知名的法律系 資源以及地理位置相當優異 我自己也並不是很自律的人 也許競爭力強的環境比較適合我 覺得很難割捨…
156,visible:span[dir='auto'],東吳到底在下什麼雨
157,visible:span[dir='auto'],東吳傳訊息來，說面試成績調整，我很開心重新去看，還是備取59，還注意到原來是備取最後一名，面試成績56分，到底多顧人怨
158,visible:span[dir='auto'],"要在東吳國貿待四年了
希望能順利畢業"
159,visible:span[dir='auto'],"尋找繁星也上東吳社工的同學
其他也是東吳的也可以認識！"
160,visible:span[dir='auto'],"無法接受這次放假修法
這樣原本東吳獨有的勞動節、教師節、聖誕節放假沒了😡"
161,visible:span[dir='auto'],"發瘋
在上東吳推廣部的日文課
老師上課講到手機的名稱回顧史（？
結果有一個妹妹竟然不知道「行動電話」這個名稱，
這個實在是讓我太意外了
1
/
2"
162,visible:span[dir='auto'],東吳輔仁淡江歷史系分數要多少才穩啊⋯
163,visible:span[dir='auto'],東吳經濟 輔仁會計 中正社福 選哪個？
164,visible:span[dir='auto'],"面試東吳政治嗎 快逃。
1
/
2"
165,visible:span[dir='auto'],"我不行了我的河道全部都是東吳政治正取文
1
/
2"
166,visible:span[dir='auto'],"歷史傳統與聲譽
東吳大學歷史悠久，其日文系在學術界有一定的聲譽。畢業生在社會上有良好的口碑，這對於未來的職業發展也是一個有力的支持。
1
/
2"
167,visible:span[dir='auto'],想問各位繁星上東吳的有人接到電話嗎！看到好多其他學校的都有接到電話 然後我昨天有一通未接來電不知道是不是🥲
168,visible:span[dir='auto'],"高一：台大
高二：政大企管
高三上：輔仁 東吳 淡江也不錯啦哈哈
學測前：輔仁 東吳 淡江
學測後：輔仁
放榜後：輔仁宗教 實踐服設"
169,visible:span[dir='auto'],今天在東吳真的熱到會想直接跳到外雙溪
170,visible:span[dir='auto'],"第二年當個申工人了，還是覺得這份工作很好玩，可以跟很多很有想法跟憧憬的準大學生們聊天！
看到他們就會想起自己當初也是懷抱著一顆期待的心地踏進東吳來面試（但現在熱情可能已經被消磨一大半了哈⋯⋯）到現在也都還記得那天講解規則跟在外面跟我聊天的人是誰😆"
171,visible:span[dir='auto'],臣一罪，遇你。臣二罪，識你。臣三罪，交你。臣四罪，悦你。臣五罪，想你。臣六罪，顧你。臣七罪，守你。臣八罪，護你。臣九罪，戀你。臣十罪，沒有早點邀你參加2026東吳大學政治營。十罪聚全，臣罪該萬死。臣退了。
172,visible:span[dir='auto'],"東吳中文你還好嗎
你確定教授會想看我西批談戀愛嗎😍❓️
發瘋
1
/
3"
173,visible:span[dir='auto'],歡迎來到東吳時尚建教😌 東吳高職
174,visible:span[dir='auto'],為什麼那麼緊張😭還要緊張到18號…… 我繁星46%要繁東吳歷史系是不是太渺茫了……但我真的好希望能繁上 我真的好想上東吳的歷史系😭😭😭
175,visible:span[dir='auto'],"憑一己之力拉回之前跟東吳政治借來的流量
嘻"
176,visible:span[dir='auto'],"畢業ㄌ🎓👨🏻‍🎓
請各位學弟妹好好珍惜大學生活
（學生真的是最快樂的)
愛東吳、愛政治系
㊗️各位畢業生 大展宏圖！大家都能養銀龍魚！"
177,visible:span[dir='auto'],"謝謝你讓我更加堅定的選擇了東吳德文
1
/
2"
178,visible:span[dir='auto'],"今天要去東吳中文面試
我現在已經開始緊張了( ；´Д｀)
進去先滑跪教授道歉備審傳錯檔案名子沒改到
面試好恐怖啊啊啊啊啊啊
1
/
2"
179,visible:span[dir='auto'],"東吳教授如果跟我聊天的話我可以跟他說因為我皮克敏有一隻校徽胸針是東吳大學嗎
1
/
2"
180,visible:span[dir='auto'],"在十六週和十八週中間，東吳選擇了一個十七週
/
然後就會發現碩士生會爆炸，所有的報告都卡在下下週"
